TransactionID,TransactionDate,StoreID,StoreName,TillNumber,CashierID,ShiftTime,SaleAmount,DiscountAmount,PaymentMethod,IsVoid
2145,2025-01-19,101,Dubai Marina,2,C003,Morning,3208.14,0.0,Digital Wallet,False
2146,2025-01-14,106,Ras Al Khaimah,2,C038,Afternoon,1971.8,246.04,Credit Card,False
2147,2025-02-16,101,Dubai Marina,3,C024,Afternoon,2015.0,0.0,Digital Wallet,True
2148,2025-02-27,106,Ras Al Khaimah,4,C009,Evening,781.22,0.0,Credit Card,False
2149,2025-01-29,102,Dubai Mall,1,C006,Afternoon,633.23,0.0,Debit Card,False
2150,2025-02-19,105,Ajman Mall,3,C019,Morning,3252.26,0.0,Digital Wallet,False
2151,2025-01-27,102,Dubai Mall,5,C021,Afternoon,2885.52,0.0,Credit Card,False
2152,2025-02-01,104,Sharjah City Centre,2,C027,Morning,4002.54,0.0,Credit Card,False
2153,2025-03-07,103,Abu Dhabi Khalidiyah,1,C012,Morning,2326.54,0.0,Credit Card,False
2154,2025-03-01,105,Ajman Mall,2,C013,Evening,3296.66,0.0,Cash,False
2155,2025-03-12,106,Ras Al Khaimah,3,C009,Afternoon,3447.09,0.0,Digital Wallet,False
2156,2025-01-03,103,Abu Dhabi Khalidiyah,1,C035,Afternoon,2466.56,250.61,Cash,False
2157,2025-02-21,105,Ajman Mall,4,C024,Afternoon,2856.94,0.0,Credit Card,False
2158,2025-02-15,106,Ras Al Khaimah,4,C034,Morning,1888.26,310.93,Credit Card,False
2159,2025-01-22,101,Dubai Marina,2,C033,Morning,1125.3,0.0,Credit Card,False
2160,2025-02-09,106,Ras Al Khaimah,1,C018,Afternoon,3802.88,437.99,Cash,False
2161,2025-02-06,101,Dubai Marina,1,C011,Evening,3711.81,0.0,Digital Wallet,False
2162,2025-01-16,101,Dubai Marina,2,C017,Evening,4188.1,0.0,Digital Wallet,True
2163,2025-02-21,101,Dubai Marina,3,C031,Morning,667.7,0.0,Digital Wallet,False
2164,2025-03-08,101,Dubai Marina,3,C019,Evening,3962.4,0.0,Credit Card,False
2165,2025-02-13,105,Ajman Mall,3,C022,Morning,2377.12,0.0,Credit Card,False
2166,2025-01-22,104,Sharjah City Centre,2,C008,Afternoon,606.13,0.0,Digital Wallet,False
2167,2025-03-02,101,Dubai Marina,3,C030,Evening,3119.66,0.0,Debit Card,False
2168,2025-02-12,104,Sharjah City Centre,1,C005,Evening,3475.3,0.0,Debit Card,False
2169,2025-02-08,103,Abu Dhabi Khalidiyah,1,C010,Morning,3685.6,608.97,Cash,False
2170,2025-02-02,105,Ajman Mall,2,C015,Evening,3379.41,0.0,Credit Card,False
2171,2025-03-25,105,Ajman Mall,1,C026,Morning,1905.17,879.59,Digital Wallet,False
2172,2025-03-05,106,Ras Al Khaimah,4,C036,Morning,2665.43,0.0,Credit Card,False
2173,2025-01-17,102,Dubai Mall,3,C024,Afternoon,3687.3,0.0,Debit Card,False
2174,2025-03-18,101,Dubai Marina,4,C006,Morning,3204.01,0.0,Digital Wallet,False
2175,2025-01-22,105,Ajman Mall,1,C026,Evening,2238.73,0.0,Credit Card,False
2176,2025-01-31,106,Ras Al Khaimah,4,C001,Morning,826.21,0.0,Cash,False
2177,2025-01-06,103,Abu Dhabi Khalidiyah,5,C017,Evening,3668.31,0.0,Cash,False
2178,2025-01-11,104,Sharjah City Centre,4,C035,Morning,3646.71,0.0,Digital Wallet,False
2179,2025-02-28,101,Dubai Marina,1,C008,Evening,3633.45,0.0,Cash,False
2180,2025-01-22,104,Sharjah City Centre,5,C030,Evening,4183.37,0.0,Digital Wallet,False
2181,2025-02-12,103,Abu Dhabi Khalidiyah,5,C024,Morning,3099.64,0.0,Cash,False
2182,2025-01-05,101,Dubai Marina,1,C017,Afternoon,57.38,0.0,Credit Card,False
2183,2025-01-25,105,Ajman Mall,1,C038,Evening,277.47,0.0,Digital Wallet,False
2184,2025-01-19,106,Ras Al Khaimah,3,C025,Evening,1682.22,0.0,Cash,False
2185,2025-01-04,102,Dubai Mall,3,C024,Morning,3157.97,0.0,Cash,False
2186,2025-03-18,105,Ajman Mall,5,C007,Evening,1058.12,0.0,Debit Card,False
2187,2025-02-12,103,Abu Dhabi Khalidiyah,2,C015,Morning,3496.56,0.0,Digital Wallet,False
2188,2025-01-07,105,Ajman Mall,4,C031,Evening,3722.14,0.0,Debit Card,False
2189,2025-03-22,104,Sharjah City Centre,3,C002,Morning,1235.63,0.0,Credit Card,False
2190,2025-03-16,102,Dubai Mall,3,C040,Evening,2190.15,0.0,Credit Card,False
2191,2025-03-08,104,Sharjah City Centre,1,C036,Evening,391.31,0.0,Debit Card,True
2192,2025-03-24,102,Dubai Mall,3,C021,Morning,2984.35,0.0,Credit Card,False
2193,2025-03-13,105,Ajman Mall,4,C040,Morning,2831.17,0.0,Cash,False
2194,2025-02-28,102,Dubai Mall,2,C015,Afternoon,964.11,0.0,Cash,False
2195,2025-02-06,105,Ajman Mall,5,C005,Afternoon,2255.55,0.0,Digital Wallet,False
2196,2025-01-14,102,Dubai Mall,3,C030,Afternoon,950.35,0.0,Digital Wallet,False
2197,2025-02-12,105,Ajman Mall,4,C020,Morning,2183.95,0.0,Cash,False
2198,2025-01-11,103,Abu Dhabi Khalidiyah,4,C027,Evening,3124.67,0.0,Digital Wallet,False
2199,2025-01-29,103,Abu Dhabi Khalidiyah,2,C008,Evening,1805.26,0.0,Credit Card,False
2200,2025-03-17,105,Ajman Mall,1,C009,Morning,3114.69,167.98,Credit Card,False
2201,2025-01-21,102,Dubai Mall,4,C003,Morning,1033.7,0.0,Cash,False
2202,2025-01-14,105,Ajman Mall,2,C003,Afternoon,1570.08,609.58,Digital Wallet,False
2203,2025-02-24,104,Sharjah City Centre,4,C020,Morning,1219.72,0.0,Debit Card,False
2204,2025-01-08,101,Dubai Marina,4,C032,Morning,2384.22,716.99,Credit Card,False
2205,2025-03-15,105,Ajman Mall,1,C008,Evening,4096.16,0.0,Credit Card,True
2206,2025-03-28,102,Dubai Mall,2,C007,Afternoon,2740.02,0.0,Debit Card,False
2207,2025-03-10,103,Abu Dhabi Khalidiyah,2,C016,Morning,2052.23,0.0,Debit Card,False
2208,2025-03-16,104,Sharjah City Centre,5,C035,Evening,2456.0,0.0,Cash,False
2209,2025-02-21,106,Ras Al Khaimah,2,C009,Evening,3752.33,0.0,Credit Card,False
2210,2025-02-06,103,Abu Dhabi Khalidiyah,2,C025,Morning,1737.46,0.0,Digital Wallet,False
2211,2025-01-21,101,Dubai Marina,4,C030,Evening,1911.54,0.0,Debit Card,False
2212,2025-02-06,102,Dubai Mall,5,C024,Evening,1566.46,0.0,Debit Card,False
2213,2025-03-17,104,Sharjah City Centre,4,C035,Evening,4177.31,819.91,Digital Wallet,False
2214,2025-02-16,102,Dubai Mall,1,C027,Evening,1142.39,0.0,Credit Card,False
2215,2025-01-22,105,Ajman Mall,2,C038,Morning,310.1,0.0,Digital Wallet,False
2216,2025-03-16,106,Ras Al Khaimah,5,C010,Morning,2207.68,0.0,Digital Wallet,False
2217,2025-02-20,104,Sharjah City Centre,3,C027,Morning,3893.25,584.24,Credit Card,True
2218,2025-02-08,104,Sharjah City Centre,3,C007,Evening,4279.19,857.12,Credit Card,False
2219,2025-01-13,102,Dubai Mall,2,C032,Afternoon,3814.46,0.0,Cash,False
2220,2025-01-24,105,Ajman Mall,4,C040,Afternoon,1820.21,0.0,Debit Card,False
2221,2025-02-03,104,Sharjah City Centre,5,C027,Morning,3079.37,0.0,Credit Card,False
2222,2025-01-29,103,Abu Dhabi Khalidiyah,3,C018,Morning,4064.03,658.47,Cash,False
2223,2025-03-09,106,Ras Al Khaimah,2,C003,Morning,3537.98,0.0,Digital Wallet,False
2224,2025-02-26,106,Ras Al Khaimah,3,C024,Evening,4374.63,0.0,Digital Wallet,True
2225,2025-02-06,105,Ajman Mall,4,C014,Morning,100.52,0.0,Credit Card,False
2226,2025-03-08,106,Ras Al Khaimah,3,C029,Evening,628.85,0.0,Cash,False
2227,2025-01-14,102,Dubai Mall,2,C029,Morning,2353.16,391.91,Credit Card,False
2228,2025-03-27,106,Ras Al Khaimah,2,C016,Evening,2703.61,0.0,Debit Card,False
2229,2025-01-14,103,Abu Dhabi Khalidiyah,2,C024,Morning,1049.56,0.0,Cash,False
2230,2025-02-26,101,Dubai Marina,3,C007,Morning,100.51,0.0,Digital Wallet,False
2231,2025-01-15,106,Ras Al Khaimah,3,C024,Morning,1308.14,0.0,Digital Wallet,False
2232,2025-03-23,106,Ras Al Khaimah,3,C035,Afternoon,1969.79,574.44,Credit Card,False
2233,2025-01-04,103,Abu Dhabi Khalidiyah,3,C023,Evening,4234.89,0.0,Digital Wallet,False
2234,2025-02-19,104,Sharjah City Centre,3,C004,Morning,2147.42,660.74,Debit Card,False
2235,2025-03-29,101,Dubai Marina,2,C026,Morning,3232.15,147.35,Cash,False
2236,2025-01-18,106,Ras Al Khaimah,2,C018,Morning,3885.23,0.0,Debit Card,False
2237,2025-03-17,101,Dubai Marina,3,C013,Evening,2208.1,0.0,Debit Card,False
2238,2025-01-20,102,Dubai Mall,5,C008,Evening,1146.91,0.0,Cash,False
2239,2025-03-12,103,Abu Dhabi Khalidiyah,5,C030,Afternoon,181.32,0.0,Cash,False
2240,2025-03-07,106,Ras Al Khaimah,5,C006,Afternoon,1095.15,213.27,Credit Card,False
2241,2025-02-14,102,Dubai Mall,2,C014,Afternoon,4264.25,0.0,Debit Card,False
2242,2025-03-26,103,Abu Dhabi Khalidiyah,2,C039,Evening,3869.25,356.49,Cash,False
2243,2025-02-03,104,Sharjah City Centre,2,C002,Morning,957.15,0.0,Credit Card,False
2244,2025-03-09,103,Abu Dhabi Khalidiyah,3,C004,Afternoon,1278.1,0.0,Debit Card,False
2245,2025-03-09,101,Dubai Marina,1,C022,Morning,970.85,0.0,Digital Wallet,False
2246,2025-01-27,105,Ajman Mall,2,C016,Morning,1515.48,0.0,Debit Card,False
2247,2025-02-16,106,Ras Al Khaimah,5,C009,Afternoon,1608.66,273.44,Credit Card,False
2248,2025-03-03,105,Ajman Mall,4,C037,Evening,3960.28,426.87,Digital Wallet,False
2249,2025-02-10,103,Abu Dhabi Khalidiyah,1,C014,Afternoon,4147.34,0.0,Credit Card,False
2250,2025-03-26,102,Dubai Mall,4,C005,Afternoon,2991.92,0.0,Digital Wallet,False
2251,2025-02-03,101,Dubai Marina,2,C036,Afternoon,1554.3,0.0,Credit Card,False
2252,2025-03-11,105,Ajman Mall,5,C014,Afternoon,2480.04,384.53,Credit Card,False
2253,2025-03-17,106,Ras Al Khaimah,5,C038,Morning,1057.94,0.0,Cash,False
2254,2025-01-20,106,Ras Al Khaimah,5,C014,Morning,1520.22,0.0,Digital Wallet,False
2255,2025-03-26,104,Sharjah City Centre,1,C015,Afternoon,401.07,0.0,Digital Wallet,False
2256,2025-03-27,102,Dubai Mall,3,C022,Evening,3533.62,0.0,Cash,False
2257,2025-01-05,103,Abu Dhabi Khalidiyah,1,C010,Afternoon,2693.83,0.0,Credit Card,False
2258,2025-02-18,101,Dubai Marina,1,C039,Morning,3445.53,0.0,Credit Card,False
2259,2025-03-16,102,Dubai Mall,2,C001,Afternoon,764.47,0.0,Cash,False
2260,2025-01-05,104,Sharjah City Centre,5,C018,Afternoon,4373.26,0.0,Debit Card,False
2261,2025-03-07,105,Ajman Mall,3,C010,Evening,953.2,0.0,Credit Card,False
2262,2025-03-12,103,Abu Dhabi Khalidiyah,4,C009,Evening,2261.0,0.0,Digital Wallet,True
2263,2025-02-09,104,Sharjah City Centre,5,C035,Morning,2694.92,0.0,Cash,False
2264,2025-02-11,106,Ras Al Khaimah,1,C017,Afternoon,762.84,0.0,Credit Card,False
2265,2025-01-07,106,Ras Al Khaimah,3,C012,Afternoon,1189.98,471.94,Cash,False
2266,2025-02-27,102,Dubai Mall,5,C008,Evening,2802.34,0.0,Credit Card,True
2267,2025-02-16,105,Ajman Mall,5,C002,Afternoon,2527.79,0.0,Cash,False
2268,2025-02-05,103,Abu Dhabi Khalidiyah,5,C009,Afternoon,1358.72,0.0,Credit Card,False
2269,2025-02-20,106,Ras Al Khaimah,4,C001,Afternoon,3930.95,0.0,Cash,False
2270,2025-02-17,104,Sharjah City Centre,2,C023,Morning,3710.14,315.9,Debit Card,False
2271,2025-03-06,105,Ajman Mall,5,C016,Evening,3777.56,379.75,Cash,False
2272,2025-03-04,101,Dubai Marina,5,C038,Afternoon,2755.7,0.0,Cash,False
2273,2025-01-25,106,Ras Al Khaimah,5,C021,Afternoon,1918.5,0.0,Digital Wallet,False
2274,2025-01-05,101,Dubai Marina,1,C002,Afternoon,4043.63,0.0,Credit Card,False
2275,2025-03-24,105,Ajman Mall,2,C012,Afternoon,1817.8,0.0,Digital Wallet,False
2276,2025-03-26,103,Abu Dhabi Khalidiyah,1,C017,Afternoon,64.35,0.0,Debit Card,False
2277,2025-03-20,105,Ajman Mall,1,C004,Evening,2712.58,0.0,Cash,False
2278,2025-01-18,102,Dubai Mall,1,C009,Afternoon,491.92,0.0,Digital Wallet,False
2279,2025-01-17,104,Sharjah City Centre,3,C027,Afternoon,3508.84,0.0,Debit Card,False
2280,2025-01-02,104,Sharjah City Centre,2,C034,Evening,4020.7,0.0,Digital Wallet,False
2281,2025-01-05,104,Sharjah City Centre,3,C008,Afternoon,1246.26,0.0,Credit Card,False
2282,2025-03-10,103,Abu Dhabi Khalidiyah,3,C005,Afternoon,3004.47,0.0,Debit Card,False
2283,2025-03-26,106,Ras Al Khaimah,3,C031,Morning,956.97,290.28,Cash,False
2284,2025-03-14,101,Dubai Marina,3,C029,Evening,2240.97,0.0,Debit Card,False
2285,2025-01-07,103,Abu Dhabi Khalidiyah,5,C024,Morning,4344.19,198.53,Debit Card,False
2286,2025-01-01,101,Dubai Marina,4,C033,Afternoon,1495.85,0.0,Debit Card,False
2287,2025-03-30,106,Ras Al Khaimah,1,C038,Evening,3224.95,0.0,Credit Card,False
2288,2025-03-25,104,Sharjah City Centre,1,C007,Evening,4151.85,0.0,Digital Wallet,False
2289,2025-01-08,103,Abu Dhabi Khalidiyah,3,C029,Morning,1610.8,0.0,Debit Card,False
2290,2025-03-25,103,Abu Dhabi Khalidiyah,3,C033,Morning,1250.21,0.0,Cash,False
2291,2025-01-12,102,Dubai Mall,2,C015,Evening,2161.08,0.0,Debit Card,False
2292,2025-01-18,105,Ajman Mall,2,C040,Evening,1528.85,0.0,Cash,False
2293,2025-01-23,105,Ajman Mall,4,C003,Afternoon,4130.64,0.0,Debit Card,False
2294,2025-03-18,106,Ras Al Khaimah,5,C034,Afternoon,3225.08,0.0,Credit Card,False
2295,2025-02-16,101,Dubai Marina,1,C020,Afternoon,1746.41,413.16,Digital Wallet,False
2296,2025-02-11,103,Abu Dhabi Khalidiyah,1,C030,Evening,2446.38,0.0,Digital Wallet,False
2297,2025-03-18,106,Ras Al Khaimah,3,C002,Afternoon,2837.97,0.0,Cash,False
2298,2025-01-15,101,Dubai Marina,3,C004,Evening,1626.15,173.91,Digital Wallet,False
2299,2025-02-16,103,Abu Dhabi Khalidiyah,2,C031,Afternoon,1722.46,0.0,Credit Card,False
2300,2025-02-19,106,Ras Al Khaimah,2,C026,Morning,3570.55,0.0,Credit Card,False
2301,2025-02-13,106,Ras Al Khaimah,4,C028,Evening,2607.72,0.0,Digital Wallet,False
2302,2025-01-10,103,Abu Dhabi Khalidiyah,1,C007,Afternoon,342.53,806.55,Digital Wallet,False
2303,2025-02-03,102,Dubai Mall,1,C032,Afternoon,1363.84,0.0,Credit Card,False
2304,2025-02-08,102,Dubai Mall,5,C029,Afternoon,745.71,872.92,Credit Card,False
2305,2025-03-13,101,Dubai Marina,4,C005,Afternoon,3356.69,0.0,Cash,False
2306,2025-03-27,101,Dubai Marina,3,C006,Morning,646.86,0.0,Digital Wallet,False
2307,2025-02-13,102,Dubai Mall,1,C021,Evening,4176.5,0.0,Debit Card,False
2308,2025-03-12,102,Dubai Mall,2,C039,Morning,991.44,0.0,Digital Wallet,False
2309,2025-02-01,104,Sharjah City Centre,2,C010,Afternoon,4352.64,0.0,Credit Card,False
2310,2025-02-22,102,Dubai Mall,5,C005,Morning,4225.03,0.0,Digital Wallet,False
2311,2025-03-18,104,Sharjah City Centre,1,C009,Evening,4024.03,0.0,Credit Card,False
2312,2025-03-21,104,Sharjah City Centre,3,C018,Evening,2457.07,763.24,Digital Wallet,False
2313,2025-02-15,103,Abu Dhabi Khalidiyah,3,C040,Morning,1985.09,702.71,Cash,False
2314,2025-02-24,104,Sharjah City Centre,4,C038,Morning,758.13,0.0,Cash,False
2315,2025-03-17,104,Sharjah City Centre,2,C036,Afternoon,3354.66,0.0,Cash,False
2316,2025-01-13,101,Dubai Marina,5,C021,Evening,225.69,0.0,Debit Card,False
2317,2025-03-24,103,Abu Dhabi Khalidiyah,2,C025,Morning,94.11,119.11,Cash,False
2318,2025-01-17,102,Dubai Mall,2,C039,Morning,4452.49,0.0,Debit Card,False
2319,2025-02-13,105,Ajman Mall,3,C034,Afternoon,1350.02,0.0,Credit Card,False
2320,2025-01-19,102,Dubai Mall,5,C019,Afternoon,4032.76,696.28,Debit Card,False
2321,2025-03-21,104,Sharjah City Centre,1,C030,Evening,4410.39,589.67,Digital Wallet,False
2322,2025-01-28,104,Sharjah City Centre,2,C033,Evening,3525.62,0.0,Credit Card,False
2323,2025-01-11,104,Sharjah City Centre,5,C039,Evening,1220.36,729.72,Digital Wallet,False
2324,2025-03-15,102,Dubai Mall,4,C028,Morning,3491.07,0.0,Cash,False
2325,2025-02-13,104,Sharjah City Centre,2,C007,Afternoon,2267.11,0.0,Digital Wallet,False
2326,2025-01-08,101,Dubai Marina,4,C008,Morning,3799.59,618.93,Debit Card,False
2327,2025-01-08,101,Dubai Marina,2,C036,Evening,1082.46,0.0,Cash,False
2328,2025-01-26,101,Dubai Marina,5,C014,Afternoon,2447.13,0.0,Credit Card,False
2329,2025-02-11,103,Abu Dhabi Khalidiyah,1,C028,Evening,1496.58,0.0,Debit Card,False
2330,2025-03-28,105,Ajman Mall,3,C029,Evening,1367.25,0.0,Debit Card,False
2331,2025-03-13,106,Ras Al Khaimah,4,C015,Morning,992.9,0.0,Credit Card,False
2332,2025-02-05,102,Dubai Mall,3,C027,Evening,1625.4,0.0,Debit Card,False
2333,2025-02-04,105,Ajman Mall,2,C022,Evening,4048.82,0.0,Cash,False
2334,2025-01-25,103,Abu Dhabi Khalidiyah,4,C030,Morning,3020.05,0.0,Debit Card,False
2335,2025-03-21,101,Dubai Marina,5,C026,Morning,1366.13,0.0,Digital Wallet,False
2336,2025-03-24,101,Dubai Marina,3,C027,Evening,91.0,386.84,Cash,False
2337,2025-01-07,105,Ajman Mall,3,C007,Afternoon,1656.14,605.16,Cash,False
2338,2025-03-16,103,Abu Dhabi Khalidiyah,4,C021,Afternoon,86.11,0.0,Credit Card,False
2339,2025-03-10,105,Ajman Mall,5,C028,Evening,4145.06,314.88,Digital Wallet,False
2340,2025-02-20,103,Abu Dhabi Khalidiyah,4,C021,Evening,3229.95,134.28,Digital Wallet,True
2341,2025-03-20,102,Dubai Mall,3,C017,Morning,3356.12,0.0,Cash,False
2342,2025-01-14,102,Dubai Mall,4,C024,Afternoon,2668.08,0.0,Cash,False
2343,2025-03-01,105,Ajman Mall,5,C010,Morning,689.9,0.0,Digital Wallet,False
2344,2025-01-02,101,Dubai Marina,1,C031,Evening,1778.33,0.0,Debit Card,False
2345,2025-03-23,106,Ras Al Khaimah,3,C005,Afternoon,822.28,0.0,Digital Wallet,False
2346,2025-02-11,104,Sharjah City Centre,4,C006,Afternoon,2269.43,0.0,Debit Card,False
2347,2025-03-11,103,Abu Dhabi Khalidiyah,2,C006,Morning,2976.89,0.0,Digital Wallet,False
2348,2025-01-21,104,Sharjah City Centre,5,C006,Evening,1112.6,0.0,Cash,False
2349,2025-02-03,105,Ajman Mall,2,C028,Evening,4351.35,0.0,Credit Card,False
2350,2025-03-17,103,Abu Dhabi Khalidiyah,5,C007,Evening,1724.66,0.0,Cash,False
2351,2025-03-16,102,Dubai Mall,2,C024,Evening,468.99,0.0,Debit Card,False
2352,2025-01-10,106,Ras Al Khaimah,4,C009,Evening,4063.48,0.0,Debit Card,False
2353,2025-03-10,105,Ajman Mall,1,C036,Evening,2374.1,0.0,Debit Card,False
2354,2025-03-09,105,Ajman Mall,4,C004,Evening,2217.78,0.0,Credit Card,False
2355,2025-03-21,102,Dubai Mall,4,C038,Afternoon,1761.06,0.0,Cash,False
2356,2025-01-02,104,Sharjah City Centre,2,C036,Afternoon,3152.73,0.0,Digital Wallet,False
2357,2025-01-04,104,Sharjah City Centre,4,C036,Afternoon,96.72,0.0,Cash,False
2358,2025-03-22,104,Sharjah City Centre,4,C022,Afternoon,825.55,732.53,Digital Wallet,False
2359,2025-03-25,101,Dubai Marina,5,C008,Evening,3673.87,582.38,Digital Wallet,False
2360,2025-01-25,101,Dubai Marina,4,C027,Morning,3568.05,121.43,Debit Card,False
2361,2025-03-25,102,Dubai Mall,5,C023,Morning,2866.94,0.0,Credit Card,False
2362,2025-03-04,101,Dubai Marina,1,C028,Morning,4323.59,0.0,Cash,False
2363,2025-03-17,103,Abu Dhabi Khalidiyah,4,C004,Afternoon,1584.62,830.35,Credit Card,False
2364,2025-02-02,102,Dubai Mall,5,C019,Afternoon,4412.0,0.0,Credit Card,True
2365,2025-03-25,104,Sharjah City Centre,5,C039,Morning,4211.8,0.0,Cash,False
2366,2025-01-22,101,Dubai Marina,5,C020,Evening,3080.26,545.93,Debit Card,False
2367,2025-01-05,103,Abu Dhabi Khalidiyah,5,C023,Evening,2964.64,0.0,Digital Wallet,False
2368,2025-01-25,101,Dubai Marina,3,C007,Evening,2839.34,607.93,Digital Wallet,False
2369,2025-03-20,106,Ras Al Khaimah,5,C037,Afternoon,1210.56,0.0,Digital Wallet,False
2370,2025-02-17,101,Dubai Marina,2,C033,Evening,2222.03,0.0,Digital Wallet,False
2371,2025-02-13,105,Ajman Mall,3,C014,Afternoon,4048.14,0.0,Credit Card,False
2372,2025-02-08,102,Dubai Mall,2,C010,Morning,1667.44,0.0,Credit Card,False
2373,2025-02-20,101,Dubai Marina,1,C031,Afternoon,3567.49,0.0,Debit Card,False
2374,2025-02-28,101,Dubai Marina,3,C015,Evening,2917.39,0.0,Cash,False
2375,2025-02-09,105,Ajman Mall,3,C007,Morning,54.33,0.0,Cash,False
2376,2025-02-05,101,Dubai Marina,3,C023,Afternoon,2792.52,0.0,Digital Wallet,False
2377,2025-03-17,106,Ras Al Khaimah,1,C036,Afternoon,3570.42,0.0,Credit Card,False
2378,2025-02-27,102,Dubai Mall,4,C024,Afternoon,56.2,0.0,Credit Card,False
2379,2025-01-24,104,Sharjah City Centre,4,C008,Evening,2023.3,0.0,Credit Card,False
2380,2025-03-09,104,Sharjah City Centre,3,C018,Afternoon,1598.96,0.0,Credit Card,False
2381,2025-03-11,101,Dubai Marina,5,C037,Afternoon,3753.57,0.0,Credit Card,False
2382,2025-01-18,101,Dubai Marina,4,C015,Afternoon,1537.02,0.0,Cash,False
2383,2025-01-16,106,Ras Al Khaimah,2,C028,Evening,2550.24,0.0,Cash,True
2384,2025-03-22,102,Dubai Mall,3,C036,Afternoon,3951.38,0.0,Credit Card,False
2385,2025-01-10,102,Dubai Mall,1,C040,Afternoon,4110.7,25.75,Cash,False
2386,2025-03-06,106,Ras Al Khaimah,1,C040,Morning,2288.68,0.0,Cash,False
2387,2025-03-30,105,Ajman Mall,3,C036,Morning,3949.7,0.0,Debit Card,False
2388,2025-01-02,103,Abu Dhabi Khalidiyah,5,C002,Morning,3181.8,0.0,Digital Wallet,False
2389,2025-03-18,102,Dubai Mall,4,C039,Morning,4073.22,0.0,Debit Card,False
2390,2025-03-23,102,Dubai Mall,2,C018,Afternoon,1497.51,0.0,Digital Wallet,True
2391,2025-02-28,105,Ajman Mall,3,C002,Afternoon,1942.29,434.69,Cash,False
2392,2025-03-15,103,Abu Dhabi Khalidiyah,1,C012,Afternoon,1737.42,0.0,Cash,False
2393,2025-01-08,102,Dubai Mall,1,C018,Morning,3821.66,0.0,Credit Card,False
2394,2025-03-13,106,Ras Al Khaimah,4,C020,Afternoon,2736.98,0.0,Cash,False
2395,2025-03-15,102,Dubai Mall,2,C022,Evening,790.98,0.0,Cash,False
2396,2025-01-28,105,Ajman Mall,5,C023,Afternoon,633.29,0.0,Digital Wallet,False
2397,2025-01-24,104,Sharjah City Centre,4,C001,Evening,2549.73,0.0,Credit Card,False
2398,2025-03-11,104,Sharjah City Centre,3,C012,Morning,1657.08,0.0,Debit Card,False
2399,2025-02-10,103,Abu Dhabi Khalidiyah,5,C010,Evening,4337.64,0.0,Digital Wallet,True
2400,2025-02-10,104,Sharjah City Centre,2,C037,Morning,992.08,374.56,Credit Card,False
2401,2025-03-06,103,Abu Dhabi Khalidiyah,3,C026,Afternoon,4153.12,165.07,Debit Card,False
2402,2025-02-11,106,Ras Al Khaimah,5,C005,Morning,3849.5,0.0,Credit Card,False
2403,2025-03-03,103,Abu Dhabi Khalidiyah,3,C010,Evening,3580.82,673.27,Credit Card,False
2404,2025-02-09,104,Sharjah City Centre,2,C002,Morning,770.11,0.0,Credit Card,True
2405,2025-03-07,101,Dubai Marina,5,C006,Morning,2916.89,0.0,Debit Card,False
2406,2025-02-21,103,Abu Dhabi Khalidiyah,5,C034,Morning,1574.85,0.0,Digital Wallet,False
2407,2025-02-01,103,Abu Dhabi Khalidiyah,4,C014,Morning,230.3,572.3,Digital Wallet,False
2408,2025-01-06,106,Ras Al Khaimah,1,C025,Afternoon,1796.08,0.0,Credit Card,False
2409,2025-01-26,106,Ras Al Khaimah,3,C027,Afternoon,1240.08,0.0,Digital Wallet,False
2410,2025-01-05,103,Abu Dhabi Khalidiyah,3,C030,Morning,3089.24,0.0,Cash,False
2411,2025-01-09,101,Dubai Marina,2,C022,Evening,4317.3,0.0,Debit Card,False
2412,2025-02-07,101,Dubai Marina,3,C011,Afternoon,1209.65,0.0,Digital Wallet,False
2413,2025-01-18,106,Ras Al Khaimah,4,C024,Evening,776.37,0.0,Debit Card,False
2414,2025-03-20,104,Sharjah City Centre,4,C020,Evening,4109.86,0.0,Debit Card,False
2415,2025-01-02,105,Ajman Mall,3,C021,Morning,4088.22,0.0,Cash,False
2416,2025-01-14,105,Ajman Mall,5,C037,Afternoon,994.97,0.0,Credit Card,False
2417,2025-01-20,101,Dubai Marina,2,C039,Evening,3088.3,0.0,Debit Card,False
2418,2025-02-28,104,Sharjah City Centre,3,C006,Morning,3887.2,0.0,Debit Card,False
2419,2025-01-28,103,Abu Dhabi Khalidiyah,1,C004,Morning,1879.63,0.0,Debit Card,False
2420,2025-03-23,103,Abu Dhabi Khalidiyah,3,C010,Morning,778.45,0.0,Digital Wallet,False
2421,2025-01-13,101,Dubai Marina,2,C011,Evening,331.14,0.0,Credit Card,False
2422,2025-02-14,103,Abu Dhabi Khalidiyah,2,C040,Morning,4013.13,0.0,Digital Wallet,False
2423,2025-01-17,106,Ras Al Khaimah,5,C004,Morning,4486.21,0.0,Debit Card,False
2424,2025-02-17,105,Ajman Mall,4,C006,Morning,1951.63,0.0,Debit Card,False
2425,2025-03-19,106,Ras Al Khaimah,2,C018,Afternoon,2079.21,0.0,Cash,False
2426,2025-01-13,105,Ajman Mall,3,C029,Afternoon,865.9,0.0,Digital Wallet,False
2427,2025-03-30,103,Abu Dhabi Khalidiyah,3,C028,Morning,227.21,885.19,Cash,False
2428,2025-01-10,102,Dubai Mall,3,C032,Evening,3377.12,0.0,Debit Card,False
2429,2025-03-22,101,Dubai Marina,3,C039,Evening,2205.03,0.0,Cash,False
